-7.039777816758265860e-01,-3.667866860285079467e-01,-4.730614363049251425e-01,5.687746195486788059e-01,-1.363279283383521001e+00,5.373767507076906286e-02,-2.646919160234100787e-01,-1.739897254650465186e+00,4.859135239742107815e-01,-6.904074885266240358e-01,-5.659933894343326388e-01,-3.911904353877434515e-01,-7.228499004574635844e-02,-1.262466295471624589e+00,-4.565469962694257422e-01,8.679880073114301098e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.712977740134239646e-01,-1.393441835052288136e-01,-9.565721514305420836e-01,-1.249437600060555598e+00,-4.940041726512943154e-01,-8.589610900489261791e-01,-1.031536670626296948e+00,-2.612816139308122843e-01,-6.886373310862167196e-01,-8.112307755550366428e-01,-5.633434779194559372e-01,6.491541937119018613e-01,1.125948585141905545e+00,-1.183095704538308812e+00,-8.243035368419611153e-01,-1.389500198584989077e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.546089667043321070e+00,-1.070775384314847756e+00,-9.079509622000330182e-01,-1.657607690176914561e+00,-8.247839815633117855e-01,1.042494670617106767e+00,-7.636258214924983578e-01,-8.433236968269024469e-01,2.069576958973599057e-01,-1.516948611152809212e+00,-1.163741856696169918e+00,-8.574709958329377324e-01,1.033382732887980077e-01,-1.229001938213253764e+00,-1.625977032903645370e+00,-9.956734948559525789e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.875443055639223422e-01,-7.977590903484654827e-02,1.547419093940669788e+00,9.718847498702068988e-01,6.719057344600964932e-01,1.450075515827393968e-01,1.288166968108669153e+00,1.312011177827615560e+00,4.125040955329342673e-01,4.683976734276946718e-01,-6.088264809141660239e-01,-1.218439632331679734e+00,-1.008891683212591595e+00,4.879770072739375020e-01,6.866572903077569068e-01,8.360561124144815226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.204912504482857027e+00,1.263217915388324508e+00,-5.865108778427792213e-01,-2.694920531283058751e-01,2.835062168988892184e-01,-1.135904318678409713e-01,-2.152756671231384200e-01,-1.100523391171991244e-01,3.244127814034027946e-01,-5.888060880709139466e-01,-1.456902563309680598e+00,-7.682935718805693481e-01,1.188221422328722410e+00,2.477200833676836134e-01,-3.486637971711618600e-01,7.973507852666645856e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.446712815769370719e-01,-1.254895505405121181e+00,-2.974849196391983197e-01,-9.205402133965475686e-01,1.622986604385618037e+00,-2.501818867264378632e+00,2.110608490601895149e+00,1.331073691459583541e+00,-1.782437814861240089e+00,-9.178302097676303839e-02,2.361339726048112375e+00,6.339311387814949850e-01,-7.522352459409178405e-01,1.068454896640296692e+00,-6.472797239569642036e-01,-1.870413888396614377e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.065491438867807616e-02,-2.747266254833710675e-01,-7.728921032263968982e-01,-1.644114464057365499e+00,-5.082312612066496316e-01,2.514890741800376861e-01,-8.667553844148041531e-01,-8.090111722893600366e-01,-2.922264175033222888e-01,-4.418959549795489772e-01,1.037857451066655085e-01,9.408641105214919920e-01,4.956449695156389113e-01,-3.576415588318233585e-01,-2.711786265480993774e-01,-1.215326226419812805e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.991231048432119843e-01,-1.176829927887261401e-01,1.985009797015250932e+00,1.093323784946148791e+00,1.305011175173420579e+00,4.796637654599608114e-01,1.501164673348771794e+00,9.250421510986645002e-01,1.115254389236995936e-01,4.725166491218452114e-01,-9.665246364780144539e-01,-1.422302331350612681e+00,-1.100659191511423662e+00,1.486759362369934889e+00,5.781780514354695200e-01,7.034903669332082110e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.486519051358160537e+00,-9.570541330532080782e-01,-4.028308296386343690e-01,-1.482195750622776753e+00,-1.639357181670445807e-01,4.948754115452887459e-01,-1.124007279805009363e+00,-1.281761510362166900e+00,-2.702035889709391014e-01,-1.201160474601276729e+00,-1.138068212957168646e+00,-1.159281640934064272e+00,-5.028705048515426101e-01,-5.176698313622387637e-01,-1.122323423853739399e+00,-1.205649894632858654e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.248236588617519072e+00,-2.422348394086172585e-01,-8.458238870721604963e-01,-9.374067460459840628e-01,-1.026097284621593220e+00,5.405103498012738816e-01,-8.611608288504312148e-01,-1.316074034899709311e+00,7.355055806745515179e-01,-1.124272928310468878e+00,-1.154601894198117984e+00,-5.315815070719150937e-01,6.977818350421879368e-01,-1.409194631142943965e+00,-1.059739247581266142e+00,-7.634415319690511792e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.897683981629851635e-01,-9.245623469784538528e-01,4.826575933330985030e-02,1.951830296802457232e+00,5.936567474056411164e-01,-3.569767692330934050e-01,6.410332334211781002e-02,1.955832961153550209e-01,9.704157516866372957e-01,-6.295019111770976117e-02,1.092501356756539366e+00,-1.354678319948107446e-01,-7.912276716487545158e-01,-3.546383472829950367e-01,1.025383117646709169e-01,-6.608724150273369569e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.502737366551760267e-01,4.779997519150994134e-01,-7.328721374296237601e-02,-1.607008092228605634e+00,-7.451122856533201055e-01,4.340288272039756201e-01,-6.156142504639887658e-01,-8.426882797058369290e-01,4.932544668183382885e-01,5.150793979613995655e-01,2.500163963147534196e-01,3.864069581470224168e-01,-6.121550241973022777e-02,-2.838483607749021087e-01,6.365899492897783007e-01,-8.698811816255476170e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.326838662136458957e+00,-6.917045467760494226e-01,2.562564021527093949e-01,1.142236729629513947e+00,3.795390646475390595e-01,1.118552901043747827e+00,-5.392157809614798181e-01,-8.522195365218208085e-01,7.575284092069354269e-01,6.276647336015113154e-01,1.958469256845511763e+00,3.145304098681017124e-01,-7.947700190940641951e-01,-4.444949731117098929e-02,5.209582331292076374e-01,9.879745214696621369e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483888467124609312e+00,6.643712830154724358e-02,-5.865108778427792213e-01,-1.202211308642134213e+00,-4.171778944523737431e-01,3.852602898544112142e-02,-6.270963433055820602e-01,-6.215631215750075933e-01,-6.739554453979615944e-01,4.711436572237951426e-01,1.106287424089736460e+00,1.987756952781669417e+00,3.785216548495494715e-01,-1.851714098848340484e-01,7.248038358452643104e-01,-1.382726766334121837e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
